Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
765447624	6	0	37	0	0.0	13	0	95	0	0.0	40	0	240	2	0.00833333333333	59	0	372	2	0.00537634408602
765447639	6	0	86	0	0.0	11	0	139	1	0.00719424460432	37	0	492	4	0.00813008130081	54	0	717	5	0.00697350069735
765447653	6	0	91	0	0.0	6	0	85	0	0.0	33	0	380	3	0.00789473684211	45	0	556	3	0.00539568345324
765447666	2	0	22	0	0.0	5	0	61	0	0.0	21	0	157	0	0.0	28	0	240	0	0.0
765447680	4	0	49	0	0.0	5	0	62	0	0.0	35	0	284	1	0.00352112676056	44	0	395	1	0.00253164556962
765447694	2	0	11	0	0.0	5	0	23	0	0.0	19	0	83	0	0.0	26	0	117	0	0.0
765447707	4	0	31	0	0.0	6	0	38	0	0.0	36	0	230	0	0.0	46	0	299	0	0.0
765447721	15	0	162	0	0.0	6	0	105	0	0.0	35	0	267	4	0.0149812734082	56	0	534	4	0.00749063670412
765447734	0	0	0	0	nan	2	0	61	0	0.0	35	0	437	1	0.00228832951945	37	0	498	1	0.00200803212851
765447748	2	0	21	0	0.0	7	0	69	2	0.0289855072464	41	0	473	13	0.0274841437632	50	0	563	15	0.0266429840142
765447761	1	0	15	0	0.0	7	0	97	0	0.0	29	0	391	4	0.0102301790281	37	0	503	4	0.00795228628231
765447776	7	0	53	0	0.0	11	0	72	0	0.0	21	0	143	1	0.00699300699301	39	0	268	1	0.00373134328358
765447789	2	0	43	0	0.0	2	0	53	0	0.0	34	0	547	4	0.0073126142596	38	0	643	4	0.00622083981337
765447801	8	0	104	0	0.0	12	0	161	2	0.0124223602484	39	0	548	2	0.0036496350365	59	0	813	4	0.00492004920049
765447811	4	0	42	0	0.0	3	0	36	0	0.0	48	0	469	2	0.00426439232409	55	0	547	2	0.0036563071298
765447821	4	0	20	0	0.0	7	0	58	0	0.0	36	0	240	0	0.0	47	0	318	0	0.0
765447830	12	0	116	0	0.0	14	0	194	0	0.0	35	0	299	0	0.0	61	0	609	0	0.0
765447839	4	0	23	1	0.0434782608696	9	0	33	0	0.0	37	0	139	0	0.0	50	0	195	1	0.00512820512821
765447847	6	0	68	0	0.0	2	0	19	0	0.0	36	0	405	7	0.0172839506173	44	0	492	7	0.0142276422764
765447856	16	0	179	1	0.00558659217877	9	0	121	2	0.0165289256198	33	0	402	2	0.00497512437811	58	0	702	5	0.00712250712251
765447865	2	0	13	0	0.0	13	0	69	0	0.0	48	0	217	0	0.0	63	0	299	0	0.0
765447874	2	0	47	1	0.0212765957447	4	0	78	0	0.0	48	0	574	7	0.0121951219512	54	0	699	8	0.0114449213162
765447882	8	8	57	49	0.859649122807	5	3	30	16	0.533333333333	30	13	283	50	0.17667844523	43	24	370	115	0.310810810811
765447891	4	3	29	27	0.931034482759	0	0	0	0	nan	28	7	353	36	0.101983002833	32	10	382	63	0.164921465969
765447900	8	0	65	0	0.0	10	0	110	0	0.0	42	0	410	1	0.00243902439024	60	0	585	1	0.0017094017094
765447909	6	0	56	0	0.0	10	0	104	0	0.0	40	1	378	4	0.010582010582	56	1	538	4	0.00743494423792
765447918	12	0	186	3	0.0161290322581	2	0	36	0	0.0	35	0	571	4	0.00700525394046	49	0	793	7	0.00882723833544
765447927	6	0	75	1	0.0133333333333	7	0	59	0	0.0	27	0	309	1	0.00323624595469	40	0	443	2	0.00451467268623
765447935	9	0	43	0	0.0	8	0	37	0	0.0	44	0	221	2	0.00904977375566	61	0	301	2	0.00664451827243
765447944	4	1	48	2	0.0416666666667	6	0	57	0	0.0	40	1	423	6	0.0141843971631	50	2	528	8	0.0151515151515
765447953	2	0	9	0	0.0	10	0	52	0	0.0	45	0	247	1	0.00404858299595	57	0	308	1	0.00324675324675
765447961	14	0	135	0	0.0	7	0	69	0	0.0	35	0	276	0	0.0	56	0	480	0	0.0
765447970	4	0	92	0	0.0	2	0	40	0	0.0	30	0	468	2	0.0042735042735	36	0	600	2	0.00333333333333
765447979	3	0	16	0	0.0	13	0	69	0	0.0	49	0	224	3	0.0133928571429	65	0	309	3	0.00970873786408
765447988	4	0	17	0	0.0	4	0	17	0	0.0	25	0	162	0	0.0	33	0	196	0	0.0
765447997	6	0	56	0	0.0	10	0	64	0	0.0	38	0	282	0	0.0	54	0	402	0	0.0
765448006	2	0	24	0	0.0	8	0	66	1	0.0151515151515	44	1	431	4	0.0092807424594	54	1	521	5	0.00959692898273
765448015	8	1	101	2	0.019801980198	8	0	104	1	0.00961538461538	37	0	482	2	0.00414937759336	53	1	687	5	0.00727802037846
765448024	14	0	95	0	0.0	8	0	61	2	0.0327868852459	40	0	293	0	0.0	62	0	449	2	0.00445434298441
765448032	4	2	58	21	0.362068965517	2	0	16	0	0.0	38	0	334	0	0.0	44	2	408	21	0.0514705882353
765448041	6	0	38	0	0.0	18	0	186	0	0.0	36	0	356	0	0.0	60	0	580	0	0.0
765448050	6	0	101	0	0.0	15	0	209	3	0.0143540669856	38	0	446	0	0.0	59	0	756	3	0.00396825396825
765448059	8	0	96	1	0.0104166666667	13	0	127	0	0.0	31	0	246	2	0.00813008130081	52	0	469	3	0.00639658848614
765448067	4	0	46	0	0.0	12	0	140	2	0.0142857142857	40	0	544	1	0.00183823529412	56	0	730	3	0.0041095890411
765448076	4	0	84	1	0.0119047619048	12	0	211	1	0.00473933649289	26	0	356	0	0.0	42	0	651	2	0.00307219662058
