Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
GSVIVG01001126001	39	0	193	0	0.0	62	0	330	1	0.0030303030303	167	0	846	3	0.00354609929078	268	0	1369	4	0.00292184075968
GSVIVG01001127001	0	0	0	0	nan	6	0	42	0	0.0	13	0	124	0	0.0	19	0	166	0	0.0
GSVIVG01001128001	46	10	198	34	0.171717171717	91	2	418	6	0.0143540669856	328	0	1301	7	0.0053804765565	465	12	1917	47	0.0245174752217
GSVIVG01001129001	34	33	261	219	0.83908045977	111	1	887	3	0.00338218714769	377	0	2846	5	0.00175685172171	522	34	3994	227	0.0568352528793
GSVIVG01001130001	24	6	95	45	0.473684210526	23	0	82	1	0.0121951219512	103	0	338	4	0.0118343195266	150	6	515	50	0.0970873786408
GSVIVG01001131001	51	2	262	5	0.0190839694656	102	0	549	2	0.00364298724954	408	0	2242	12	0.00535236396075	561	2	3053	19	0.00622338683262
GSVIVG01001132001	52	22	329	112	0.340425531915	102	0	735	1	0.00136054421769	426	0	3135	10	0.00318979266348	580	22	4199	123	0.0292926887354
GSVIVG01001133001	58	0	282	0	0.0	88	0	385	0	0.0	329	0	1384	4	0.0028901734104	475	0	2051	4	0.00195026816187
GSVIVG01001134001	4	2	22	14	0.636363636364	7	5	45	25	0.555555555556	54	0	200	3	0.015	65	7	267	42	0.157303370787
GSVIVG01001135001	18	4	120	14	0.116666666667	22	0	137	1	0.00729927007299	111	0	779	1	0.0012836970475	151	4	1036	16	0.015444015444
GSVIVG01001136001	22	4	130	36	0.276923076923	25	8	175	58	0.331428571429	73	2	543	9	0.0165745856354	120	14	848	103	0.121462264151
GSVIVG01001137001	10	1	44	2	0.0454545454545	52	0	239	0	0.0	150	0	606	2	0.003300330033	212	1	889	4	0.0044994375703
GSVIVG01001138001	28	22	217	158	0.728110599078	68	2	564	10	0.0177304964539	274	1	2228	5	0.00224416517056	370	25	3009	173	0.0574941841143
GSVIVG01001139001	22	21	217	194	0.89400921659	97	4	890	41	0.0460674157303	289	5	2572	18	0.00699844479005	408	30	3679	253	0.0687686871432
GSVIVG01001140001	24	14	203	134	0.660098522167	42	0	397	2	0.00503778337531	122	0	1007	2	0.00198609731877	188	14	1607	138	0.0858742999378
GSVIVG01001142001	42	22	323	181	0.560371517028	117	1	984	10	0.010162601626	442	0	3788	8	0.00211193241816	601	23	5095	199	0.0390578999019
GSVIVG01001143001	67	9	431	81	0.187935034803	118	0	753	1	0.00132802124834	420	0	2718	4	0.00147167034584	605	9	3902	86	0.0220399794977
GSVIVG01001144001	24	13	179	72	0.402234636872	45	4	333	42	0.126126126126	194	0	1492	7	0.00469168900804	263	17	2004	121	0.060379241517
GSVIVG01001146001	179	0	654	0	0.0	122	0	485	1	0.0020618556701	241	0	844	2	0.00236966824645	542	0	1983	3	0.00151285930408
GSVIVG01001147001	34	0	146	1	0.00684931506849	64	0	249	2	0.00803212851406	199	0	838	4	0.00477326968974	297	0	1233	7	0.00567721005677
GSVIVG01001148001	30	12	209	71	0.33971291866	68	1	482	7	0.0145228215768	257	0	1801	9	0.00499722376458	355	13	2492	87	0.034911717496
GSVIVG01001149001	147	41	683	189	0.276720351391	347	0	1773	4	0.00225606316977	1066	0	5065	15	0.00296150049358	1560	41	7521	208	0.0276558968222
GSVIVG01001153001	102	1	696	4	0.00574712643678	192	0	1333	3	0.00225056264066	755	0	5400	8	0.00148148148148	1049	1	7429	15	0.00201911428187
GSVIVG01001154001	64	13	363	92	0.253443526171	81	0	549	2	0.00364298724954	296	0	1701	3	0.00176366843034	441	13	2613	97	0.0371220818982
GSVIVG01001155001	106	8	658	40	0.0607902735562	200	1	1191	13	0.0109151973132	841	0	5000	11	0.0022	1147	9	6849	64	0.00934442984377
GSVIVG01001156001	32	12	169	53	0.313609467456	49	0	274	1	0.0036496350365	153	0	875	2	0.00228571428571	234	12	1318	56	0.0424886191199
GSVIVG01001157001	58	0	245	3	0.0122448979592	39	0	167	0	0.0	112	0	416	1	0.00240384615385	209	0	828	4	0.0048309178744
GSVIVG01001158001	26	17	155	95	0.612903225806	37	0	210	0	0.0	156	0	832	3	0.00360576923077	219	17	1197	98	0.0818713450292
GSVIVG01001159001	14	11	113	81	0.716814159292	42	1	326	3	0.00920245398773	235	0	1674	5	0.00298685782557	291	12	2113	89	0.0421202082347
GSVIVG01001160001	79	29	505	210	0.415841584158	152	1	964	10	0.0103734439834	468	1	3038	15	0.00493745885451	699	31	4507	235	0.0521411138229
GSVIVG01001162001	36	6	210	44	0.209523809524	48	0	304	0	0.0	149	0	1013	0	0.0	233	6	1527	44	0.0288146692862
GSVIVG01001163001	23	1	82	5	0.0609756097561	40	0	126	0	0.0	143	0	459	0	0.0	206	1	667	5	0.00749625187406
GSVIVG01001164001	17	4	107	15	0.140186915888	61	0	373	2	0.00536193029491	278	0	1726	9	0.00521436848204	356	4	2206	26	0.011786038078
GSVIVG01001165001	144	10	758	46	0.0606860158311	132	0	674	0	0.0	384	1	1491	4	0.00268276324614	660	11	2923	50	0.0171057133082
GSVIVG01001167001	21	10	108	52	0.481481481481	25	0	127	0	0.0	135	0	593	3	0.00505902192243	181	10	828	55	0.0664251207729
GSVIVG01001168001	104	67	651	428	0.657450076805	234	1	1612	8	0.00496277915633	856	2	5615	24	0.00427426536064	1194	70	7878	460	0.0583904544301
GSVIVG01001170001	116	0	426	0	0.0	112	0	416	1	0.00240384615385	218	0	781	2	0.00256081946223	446	0	1623	3	0.00184842883549
GSVIVG01001171001	66	0	277	1	0.00361010830325	52	0	232	0	0.0	146	0	625	3	0.0048	264	0	1134	4	0.00352733686067
GSVIVG01001172001	45	0	159	0	0.0	50	0	150	0	0.0	166	0	509	3	0.00589390962672	261	0	818	3	0.00366748166259
GSVIVG01001173001	43	0	220	0	0.0	89	0	441	0	0.0	256	0	1190	1	0.000840336134454	388	0	1851	1	0.000540248514317
GSVIVG01001175001	52	19	317	106	0.334384858044	130	0	765	6	0.0078431372549	401	1	2223	14	0.00629779577148	583	20	3305	126	0.0381240544629
GSVIVG01001176001	36	24	163	144	0.883435582822	68	1	310	3	0.00967741935484	249	0	1047	4	0.00382043935053	353	25	1520	151	0.0993421052632
GSVIVG01001177001	18	0	71	1	0.0140845070423	74	0	298	0	0.0	170	0	657	5	0.0076103500761	262	0	1026	6	0.00584795321637
GSVIVG01001178001	13	7	42	29	0.690476190476	110	0	413	0	0.0	267	0	854	1	0.00117096018735	390	7	1309	30	0.0229182582124
GSVIVG01001179001	4	4	18	17	0.944444444444	33	1	150	4	0.0266666666667	95	1	388	3	0.00773195876289	132	6	556	24	0.0431654676259
GSVIVG01001180001	10	2	28	11	0.392857142857	39	0	173	0	0.0	97	0	368	5	0.0135869565217	146	2	569	16	0.0281195079086
GSVIVG01001181001	26	12	131	72	0.549618320611	72	0	302	3	0.00993377483444	167	0	772	2	0.00259067357513	265	12	1205	77	0.0639004149378
GSVIVG01001182001	38	10	254	51	0.200787401575	49	0	326	2	0.00613496932515	152	2	899	11	0.0122358175751	239	12	1479	64	0.0432724814064
GSVIVG01001183001	28	0	197	0	0.0	21	0	154	1	0.00649350649351	49	0	316	3	0.00949367088608	98	0	667	4	0.00599700149925
GSVIVG01001184001	15	10	61	59	0.967213114754	29	0	142	1	0.00704225352113	151	0	749	1	0.00133511348465	195	10	952	61	0.0640756302521
GSVIVG01001185001	62	0	234	0	0.0	109	0	472	0	0.0	391	0	1658	6	0.00361881785283	562	0	2364	6	0.00253807106599
GSVIVG01001186001	173	34	694	165	0.237752161383	351	8	1546	54	0.0349288486417	1232	1	5488	22	0.00400874635569	1756	43	7728	241	0.031185300207
GSVIVG01001187001	79	21	464	122	0.262931034483	105	1	610	6	0.00983606557377	257	2	1306	10	0.00765696784074	441	24	2380	138	0.0579831932773
GSVIVG01001188001	70	35	381	146	0.383202099738	126	0	784	0	0.0	502	0	2887	9	0.00311742293038	698	35	4052	155	0.0382527147088
GSVIVG01001190001	44	24	236	149	0.631355932203	61	0	377	0	0.0	269	0	1585	13	0.00820189274448	374	24	2198	162	0.073703366697
GSVIVG01001191001	15	7	94	49	0.521276595745	35	0	239	1	0.00418410041841	140	0	910	5	0.00549450549451	190	7	1243	55	0.0442477876106
GSVIVG01001192001	54	15	229	72	0.314410480349	94	0	557	1	0.00179533213645	309	0	1737	6	0.00345423143351	457	15	2523	79	0.0313119302418
GSVIVG01001193001	56	42	351	269	0.766381766382	101	0	626	1	0.00159744408946	375	0	2222	3	0.0013501350135	532	42	3199	273	0.0853391684902
GSVIVG01001194001	105	32	484	191	0.394628099174	212	2	1190	22	0.018487394958	668	1	3746	17	0.00453817405232	985	35	5420	230	0.0424354243542
GSVIVG01001195001	89	80	553	490	0.886075949367	309	1	1786	12	0.006718924972	927	1	4836	20	0.00413564929694	1325	82	7175	522	0.0727526132404
GSVIVG01001196001	37	0	65	0	0.0	87	0	152	0	0.0	291	0	515	2	0.00388349514563	415	0	732	2	0.00273224043716
GSVIVG01001197001	11	0	39	0	0.0	22	0	127	0	0.0	68	0	308	0	0.0	101	0	474	0	0.0
GSVIVG01001198001	127	2	584	10	0.0171232876712	172	0	719	0	0.0	641	0	2570	13	0.00505836575875	940	2	3873	23	0.00593854892848
GSVIVG01001199001	61	47	373	276	0.739946380697	169	0	1077	1	0.000928505106778	545	0	3369	10	0.00296823983378	775	47	4819	287	0.0595559244657
GSVIVG01001200001	34	2	113	12	0.106194690265	42	0	158	0	0.0	243	0	1001	2	0.001998001998	319	2	1272	14	0.0110062893082
GSVIVG01001201001	14	2	74	13	0.175675675676	40	0	249	0	0.0	132	0	831	2	0.00240673886883	186	2	1154	15	0.0129982668977
GSVIVG01001202001	108	1	444	8	0.018018018018	190	0	897	4	0.00445930880713	466	0	1980	2	0.0010101010101	764	1	3321	14	0.00421559771153
GSVIVG01001203001	52	0	291	3	0.0103092783505	63	0	346	1	0.0028901734104	181	0	1087	3	0.00275988960442	296	0	1724	7	0.00406032482599
GSVIVG01001205001	14	0	16	1	0.0625	19	0	21	0	0.0	39	0	43	0	0.0	72	0	80	1	0.0125
GSVIVG01001206001	1	0	1	0	0.0	2	0	2	0	0.0	13	0	13	0	0.0	16	0	16	0	0.0
GSVIVG01001207001	5	0	6	0	0.0	14	0	49	1	0.0204081632653	89	0	202	1	0.0049504950495	108	0	257	2	0.00778210116732
GSVIVG01001208001	11	0	68	1	0.0147058823529	21	0	150	1	0.00666666666667	97	0	543	5	0.00920810313076	129	0	761	7	0.00919842312746
GSVIVG01001209001	9	0	17	1	0.0588235294118	39	0	64	0	0.0	130	0	212	1	0.00471698113208	178	0	293	2	0.00682593856655
GSVIVG01001210001	10	0	15	0	0.0	11	0	13	0	0.0	61	0	82	0	0.0	82	0	110	0	0.0
GSVIVG01001211001	16	0	40	1	0.025	29	0	66	0	0.0	114	0	336	0	0.0	159	0	442	1	0.00226244343891
GSVIVG01001212001	9	0	15	1	0.0666666666667	36	0	73	0	0.0	138	0	316	0	0.0	183	0	404	1	0.00247524752475
GSVIVG01001213001	22	7	151	31	0.205298013245	80	0	592	3	0.00506756756757	295	0	1831	6	0.00327689787002	397	7	2574	40	0.01554001554
GSVIVG01001214001	16	6	87	22	0.252873563218	21	0	100	1	0.01	122	0	686	2	0.00291545189504	159	6	873	25	0.028636884307
GSVIVG01001215001	30	1	133	3	0.0225563909774	55	0	230	1	0.00434782608696	230	0	1035	3	0.00289855072464	315	1	1398	7	0.00500715307582
GSVIVG01001245001	6	5	60	55	0.916666666667	17	14	154	109	0.707792207792	75	3	502	25	0.0498007968127	98	22	716	189	0.263966480447
GSVIVG01001247001	1	0	1	1	1.0	1	0	1	1	1.0	25	0	65	2	0.0307692307692	27	0	67	4	0.0597014925373
GSVIVG01001248001	0	0	0	0	nan	12	6	31	26	0.838709677419	37	0	132	2	0.0151515151515	49	6	163	28	0.171779141104
GSVIVG01001251001	0	0	0	0	nan	12	12	153	116	0.758169934641	80	3	888	19	0.0213963963964	92	15	1041	135	0.129682997118
GSVIVG01001252001	17	0	151	0	0.0	30	0	277	0	0.0	168	0	1445	9	0.00622837370242	215	0	1873	9	0.00480512546716
GSVIVG01001254001	7	7	71	68	0.957746478873	21	16	163	74	0.453987730061	119	0	964	5	0.0051867219917	147	23	1198	147	0.122704507513
GSVIVG01001259001	16	13	132	93	0.704545454545	27	14	151	59	0.390728476821	137	4	890	19	0.0213483146067	180	31	1173	171	0.145780051151
GSVIVG01001260001	10	10	106	102	0.962264150943	13	13	117	93	0.794871794872	65	2	610	14	0.0229508196721	88	25	833	209	0.250900360144
GSVIVG01001261001	38	6	278	23	0.0827338129496	38	8	283	29	0.102473498233	177	0	1273	6	0.00471327572663	253	14	1834	58	0.0316248636859
GSVIVG01001263001	60	0	202	0	0.0	48	0	163	0	0.0	142	0	462	0	0.0	250	0	827	0	0.0
GSVIVG01001264001	20	1	106	3	0.0283018867925	29	0	159	0	0.0	142	0	756	0	0.0	191	1	1021	3	0.00293829578844
GSVIVG01001265001	7	0	35	0	0.0	20	0	95	0	0.0	67	0	314	0	0.0	94	0	444	0	0.0
GSVIVG01001267001	49	4	224	12	0.0535714285714	88	0	395	1	0.00253164556962	219	0	968	4	0.00413223140496	356	4	1587	17	0.0107120352867
GSVIVG01001268001	38	0	169	2	0.0118343195266	67	0	331	1	0.00302114803625	186	0	905	1	0.00110497237569	291	0	1405	4	0.00284697508897
GSVIVG01001269001	54	0	276	1	0.0036231884058	74	0	403	2	0.00496277915633	189	0	893	1	0.00111982082867	317	0	1572	4	0.00254452926209
GSVIVG01001270001	74	33	468	196	0.418803418803	147	0	999	6	0.00600600600601	560	1	3754	10	0.00266382525306	781	34	5221	212	0.0406052480368
GSVIVG01001272001	48	0	206	0	0.0	103	0	456	1	0.00219298245614	379	0	1801	7	0.00388672959467	530	0	2463	8	0.00324807145757
GSVIVG01001274001	24	0	36	5	0.138888888889	26	0	40	0	0.0	88	0	149	0	0.0	138	0	225	5	0.0222222222222
GSVIVG01001275001	13	0	22	0	0.0	33	0	48	0	0.0	121	0	205	0	0.0	167	0	275	0	0.0
GSVIVG01001276001	13	0	24	0	0.0	11	0	20	0	0.0	56	0	82	0	0.0	80	0	126	0	0.0
GSVIVG01001277001	28	0	33	0	0.0	24	0	30	0	0.0	70	0	85	0	0.0	122	0	148	0	0.0
GSVIVG01001278001	37	8	165	47	0.284848484848	72	0	284	1	0.00352112676056	171	0	505	1	0.0019801980198	280	8	954	49	0.0513626834382
GSVIVG01001279001	36	0	75	0	0.0	38	0	63	0	0.0	140	0	239	1	0.00418410041841	214	0	377	1	0.0026525198939
GSVIVG01001280001	68	0	147	0	0.0	47	0	100	0	0.0	215	0	397	1	0.00251889168766	330	0	644	1	0.00155279503106
GSVIVG01001281001	82	4	186	21	0.112903225806	102	0	257	0	0.0	421	0	1124	1	0.000889679715302	605	4	1567	22	0.0140395660498
GSVIVG01001282001	78	0	151	1	0.00662251655629	71	0	145	0	0.0	278	0	504	4	0.00793650793651	427	0	800	5	0.00625
GSVIVG01001284001	46	2	100	23	0.23	68	0	116	1	0.00862068965517	251	0	414	0	0.0	365	2	630	24	0.0380952380952
GSVIVG01001285001	17	2	35	6	0.171428571429	50	0	140	0	0.0	186	0	504	2	0.00396825396825	253	2	679	8	0.0117820324006
GSVIVG01001286001	0	0	0	0	nan	2	0	3	0	0.0	7	0	8	0	0.0	9	0	11	0	0.0
GSVIVG01001287001	81	0	222	0	0.0	63	0	179	1	0.00558659217877	181	0	500	2	0.004	325	0	901	3	0.00332963374029
GSVIVG01001290001	94	0	404	5	0.0123762376238	75	0	322	0	0.0	219	0	1064	6	0.00563909774436	388	0	1790	11	0.00614525139665
GSVIVG01001291001	22	11	76	58	0.763157894737	48	0	177	2	0.0112994350282	196	1	627	4	0.00637958532695	266	12	880	64	0.0727272727273
GSVIVG01001292001	71	0	407	1	0.002457002457	167	0	928	0	0.0	575	0	3297	6	0.00181983621474	813	0	4632	7	0.00151122625216
GSVIVG01001293001	30	4	51	47	0.921568627451	19	2	30	26	0.866666666667	25	0	46	1	0.0217391304348	74	6	127	74	0.582677165354
GSVIVG01001296001	12	0	55	0	0.0	34	0	115	1	0.00869565217391	156	0	573	3	0.00523560209424	202	0	743	4	0.00538358008075
GSVIVG01001297001	6	0	27	0	0.0	17	0	84	1	0.0119047619048	95	0	446	4	0.00896860986547	118	0	557	5	0.00897666068223
GSVIVG01001298001	23	0	88	0	0.0	35	0	133	0	0.0	149	0	445	0	0.0	207	0	666	0	0.0
GSVIVG01001299001	16	0	79	0	0.0	32	0	141	0	0.0	129	0	584	1	0.00171232876712	177	0	804	1	0.00124378109453
GSVIVG01001301001	30	12	208	65	0.3125	41	13	302	51	0.168874172185	320	0	1701	10	0.00587889476778	391	25	2211	126	0.0569877883311
GSVIVG01001302001	6	6	73	69	0.945205479452	1	0	21	1	0.047619047619	64	0	567	3	0.00529100529101	71	6	661	73	0.110438729198
GSVIVG01001303001	132	0	693	3	0.004329004329	104	0	508	0	0.0	324	0	1474	5	0.0033921302578	560	0	2675	8	0.00299065420561
GSVIVG01001304001	12	0	53	0	0.0	5	0	23	0	0.0	51	0	209	2	0.00956937799043	68	0	285	2	0.00701754385965
GSVIVG01001305001	60	8	248	63	0.254032258065	62	1	393	4	0.0101781170483	199	0	1208	4	0.00331125827815	321	9	1849	71	0.0383991346674
GSVIVG01001306001	13	0	88	0	0.0	40	0	253	0	0.0	186	0	1209	1	0.000827129859388	239	0	1550	1	0.000645161290323
GSVIVG01001307001	18	4	102	25	0.245098039216	32	0	182	0	0.0	110	0	657	2	0.00304414003044	160	4	941	27	0.028692879915
GSVIVG01001308001	73	13	302	64	0.211920529801	184	0	722	4	0.00554016620499	495	0	1942	4	0.00205973223481	752	13	2966	72	0.024275118004
GSVIVG01001310001	79	0	395	0	0.0	206	0	1004	1	0.000996015936255	601	0	2877	10	0.0034758428919	886	0	4276	11	0.00257249766137
GSVIVG01001311001	6	0	38	0	0.0	33	0	189	0	0.0	84	0	442	0	0.0	123	0	669	0	0.0
GSVIVG01001312001	48	15	301	94	0.312292358804	128	0	971	1	0.0010298661174	398	0	2818	4	0.0014194464159	574	15	4090	99	0.0242053789731
GSVIVG01001313001	48	0	309	0	0.0	34	0	221	2	0.00904977375566	203	0	936	3	0.00320512820513	285	0	1466	5	0.00341064120055
GSVIVG01001314001	18	0	109	0	0.0	12	0	90	0	0.0	72	0	402	0	0.0	102	0	601	0	0.0
GSVIVG01001315001	53	0	280	1	0.00357142857143	54	0	308	1	0.00324675324675	197	0	874	3	0.00343249427918	304	0	1462	5	0.00341997264022
GSVIVG01001316001	59	0	243	0	0.0	47	0	185	1	0.00540540540541	143	0	506	1	0.00197628458498	249	0	934	2	0.00214132762313
GSVIVG01001317001	44	8	327	34	0.103975535168	61	0	409	0	0.0	214	1	1366	3	0.00219619326501	319	9	2102	37	0.0176022835395
GSVIVG01001318001	120	12	636	81	0.127358490566	173	0	1111	4	0.003600360036	688	0	4518	10	0.00221336874723	981	12	6265	95	0.0151636073424
GSVIVG01001319001	16	6	105	47	0.447619047619	34	0	227	1	0.00440528634361	158	0	1088	2	0.00183823529412	208	6	1420	50	0.0352112676056
GSVIVG01001320001	86	35	530	233	0.439622641509	189	0	1292	5	0.00386996904025	632	0	4102	14	0.00341296928328	907	35	5924	252	0.0425388251182
GSVIVG01001321001	68	44	512	325	0.634765625	147	0	1152	5	0.00434027777778	473	1	3519	6	0.00170502983802	688	45	5183	336	0.0648273200849
GSVIVG01001327001	112	0	486	2	0.00411522633745	108	0	473	0	0.0	324	0	1308	7	0.00535168195719	544	0	2267	9	0.00397000441112
GSVIVG01001328001	35	8	172	40	0.232558139535	51	0	270	1	0.0037037037037	241	0	1189	3	0.00252312867956	327	8	1631	44	0.026977314531
GSVIVG01001342001	8	8	84	77	0.916666666667	14	7	144	77	0.534722222222	62	0	647	2	0.00309119010819	84	15	875	156	0.178285714286
GSVIVG01001343001	4	4	33	29	0.878787878788	5	0	55	0	0.0	21	0	207	0	0.0	30	4	295	29	0.0983050847458
GSVIVG01001344001	24	24	182	177	0.972527472527	44	0	357	3	0.00840336134454	146	0	1046	0	0.0	214	24	1585	180	0.11356466877
GSVIVG01001346001	14	3	124	12	0.0967741935484	24	0	206	1	0.00485436893204	92	0	801	4	0.00499375780275	130	3	1131	17	0.0150309460654
GSVIVG01001347001	42	37	343	313	0.912536443149	77	0	608	3	0.00493421052632	294	0	2418	7	0.00289495450786	413	37	3369	323	0.095874146631
GSVIVG01001348001	63	50	360	282	0.783333333333	112	0	633	3	0.00473933649289	385	0	2161	5	0.0023137436372	560	50	3154	290	0.0919467343056
GSVIVG01001349001	46	35	340	254	0.747058823529	105	0	810	3	0.0037037037037	429	0	3266	11	0.00336803429271	580	35	4416	268	0.0606884057971
GSVIVG01001350001	4	0	31	0	0.0	64	0	414	0	0.0	194	0	1196	7	0.00585284280936	262	0	1641	7	0.00426569165143
GSVIVG01001351001	18	0	128	0	0.0	54	0	373	1	0.00268096514745	160	0	1064	5	0.0046992481203	232	0	1565	6	0.0038338658147
GSVIVG01001352001	164	0	715	2	0.0027972027972	113	0	482	0	0.0	391	0	1370	6	0.0043795620438	668	0	2567	8	0.00311647837943
GSVIVG01001353001	71	0	349	1	0.00286532951289	45	0	259	0	0.0	220	0	1207	5	0.00414250207125	336	0	1815	6	0.00330578512397
GSVIVG01001356001	16	0	128	0	0.0	29	0	229	0	0.0	161	0	1050	3	0.00285714285714	206	0	1407	3	0.00213219616205
GSVIVG01001357001	48	33	342	244	0.713450292398	105	2	840	17	0.0202380952381	423	2	3329	16	0.00480624812256	576	37	4511	277	0.0614054533363
GSVIVG01001358001	52	33	433	262	0.605080831409	136	1	1165	4	0.00343347639485	469	0	4196	19	0.00452812202097	657	34	5794	285	0.0491888160166
GSVIVG01001359001	6	0	36	0	0.0	28	0	147	1	0.00680272108844	133	0	708	2	0.00282485875706	167	0	891	3	0.003367003367
GSVIVG01001360001	16	12	129	98	0.759689922481	34	0	271	0	0.0	118	0	978	2	0.00204498977505	168	12	1378	100	0.0725689404935
GSVIVG01001361001	210	185	1550	1370	0.883870967742	431	0	3355	12	0.00357675111773	1748	0	12596	38	0.00301683073992	2389	185	17501	1420	0.0811382206731
GSVIVG01001362001	95	0	525	1	0.00190476190476	72	0	360	1	0.00277777777778	182	0	944	3	0.00317796610169	349	0	1829	5	0.00273373428103
GSVIVG01001363001	10	0	58	0	0.0	23	0	133	0	0.0	123	0	602	1	0.00166112956811	156	0	793	1	0.00126103404792
GSVIVG01001365001	39	24	153	120	0.78431372549	114	0	491	3	0.0061099796334	388	0	1740	4	0.00229885057471	541	24	2384	127	0.0532718120805
GSVIVG01001366001	132	0	393	1	0.00254452926209	120	0	375	1	0.00266666666667	336	0	1111	2	0.001800180018	588	0	1879	4	0.00212879191059
GSVIVG01001367001	84	21	313	124	0.396166134185	86	0	390	3	0.00769230769231	277	0	1444	5	0.00346260387812	447	21	2147	132	0.0614811364695
GSVIVG01001368001	58	44	358	254	0.709497206704	115	0	733	0	0.0	319	0	2071	3	0.00144857556736	492	44	3162	257	0.0812776723593
GSVIVG01001369001	46	19	246	104	0.422764227642	80	0	391	0	0.0	244	0	1195	3	0.00251046025105	370	19	1832	107	0.0584061135371
GSVIVG01001371001	225	18	892	68	0.0762331838565	175	0	709	2	0.00282087447109	514	0	1837	5	0.00272182906913	914	18	3438	75	0.021815008726
GSVIVG01001372001	56	46	408	342	0.838235294118	115	0	779	5	0.00641848523748	475	0	2803	10	0.00356760613628	646	46	3990	357	0.0894736842105
GSVIVG01001373001	37	30	239	212	0.887029288703	124	0	801	1	0.00124843945069	440	2	2777	13	0.00468131076701	601	32	3817	226	0.0592088027247
GSVIVG01001374001	40	0	261	1	0.00383141762452	133	0	892	3	0.00336322869955	299	0	1969	2	0.0010157440325	472	0	3122	6	0.00192184497117
GSVIVG01001375001	0	0	0	0	nan	17	0	129	0	0.0	66	0	486	0	0.0	83	0	615	0	0.0
GSVIVG01001376001	36	0	264	1	0.00378787878788	122	0	757	2	0.00264200792602	309	0	2037	6	0.00294550810015	467	0	3058	9	0.0029431000654
GSVIVG01001377001	8	8	54	48	0.888888888889	15	0	121	1	0.00826446280992	71	0	486	1	0.00205761316872	94	8	661	50	0.0756429652042
GSVIVG01001378001	14	0	115	1	0.00869565217391	35	0	241	0	0.0	158	0	909	2	0.002200220022	207	0	1265	3	0.00237154150198
GSVIVG01001380001	0	0	0	0	nan	12	5	55	21	0.381818181818	61	0	319	3	0.00940438871473	73	5	374	24	0.0641711229947
GSVIVG01001381001	22	0	108	0	0.0	34	4	172	26	0.151162790698	132	0	545	1	0.00183486238532	188	4	825	27	0.0327272727273
GSVIVG01001382001	42	0	91	1	0.010989010989	35	0	61	1	0.016393442623	156	0	321	1	0.00311526479751	233	0	473	3	0.00634249471459
GSVIVG01001384001	4	0	7	0	0.0	7	0	16	0	0.0	24	0	103	1	0.00970873786408	35	0	126	1	0.00793650793651
GSVIVG01001389001	29	6	121	35	0.289256198347	68	0	239	0	0.0	269	0	1130	1	0.000884955752212	366	6	1490	36	0.0241610738255
GSVIVG01001390001	0	0	0	0	nan	8	3	38	27	0.710526315789	36	0	220	1	0.00454545454545	44	3	258	28	0.108527131783
GSVIVG01001391001	2	1	21	11	0.52380952381	3	0	22	1	0.0454545454545	38	0	178	1	0.00561797752809	43	1	221	13	0.0588235294118
GSVIVG01001395001	2	2	11	4	0.363636363636	10	0	61	0	0.0	42	0	216	1	0.00462962962963	54	2	288	5	0.0173611111111
GSVIVG01001396001	2	0	12	0	0.0	12	2	55	12	0.218181818182	68	0	483	1	0.00207039337474	82	2	550	13	0.0236363636364
GSVIVG01001397001	24	2	210	14	0.0666666666667	30	0	241	0	0.0	192	0	1424	4	0.00280898876404	246	2	1875	18	0.0096
GSVIVG01001399001	157	3	804	15	0.0186567164179	337	0	1783	6	0.00336511497476	1395	0	7241	25	0.00345256180086	1889	3	9828	46	0.0046805046805
GSVIVG01001400001	31	29	187	181	0.967914438503	111	0	690	1	0.00144927536232	346	0	2095	3	0.00143198090692	488	29	2972	185	0.0622476446837
GSVIVG01001401001	56	42	402	301	0.748756218905	79	0	590	2	0.00338983050847	389	0	2815	6	0.00213143872114	524	42	3807	309	0.0811662726556
GSVIVG01001402001	36	12	108	75	0.694444444444	83	0	297	2	0.00673400673401	304	0	1083	2	0.00184672206833	423	12	1488	79	0.0530913978495
GSVIVG01001405001	30	28	233	212	0.909871244635	80	0	616	3	0.00487012987013	241	0	1941	9	0.00463678516229	351	28	2790	224	0.0802867383513
GSVIVG01001406001	64	59	469	404	0.861407249467	168	1	1185	9	0.00759493670886	533	0	3649	8	0.00219238147438	765	60	5303	421	0.0793890250801
GSVIVG01001407001	54	1	353	4	0.0113314447592	155	0	1069	3	0.00280636108513	665	0	4373	11	0.00251543562772	874	1	5795	18	0.00310612597066
GSVIVG01001409001	46	34	481	326	0.677754677755	107	0	1096	4	0.0036496350365	465	1	4568	23	0.0050350262697	618	35	6145	353	0.0574450772986
GSVIVG01001410001	12	0	97	1	0.0103092783505	33	0	290	0	0.0	105	0	886	3	0.00338600451467	150	0	1273	4	0.00314218381775
GSVIVG01001411001	6	5	52	26	0.5	38	0	296	1	0.00337837837838	112	0	913	3	0.00328587075575	156	5	1261	30	0.0237906423473
GSVIVG01001412001	50	29	386	133	0.344559585492	149	0	1194	2	0.00167504187605	443	1	3424	9	0.0026285046729	642	30	5004	144	0.0287769784173
